time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.520000000000002,1.46180156713,-0.104038342075,16.6177383485,6.19473884095,6.18781091221,0.0,1.58924711522,-0.417850895157,4.70580060525,-0.157830360407,-0.026215025361,0.0,477.4534184665632,477.62699907051353,474.9848434176613,474.75611635610585
2.580000000000002,1.55893388536,-0.130827385933,16.9014257284,6.18549387969,6.1860441764,0.0,1.64860885187,-0.475970567777,4.75011192604,-0.14748762831,-0.0368476250253,0.0,443.84367323729964,442.9697821566462,442.46656368610104,443.2947485344837
2.640000000000002,1.65989469256,-0.161514846465,17.190143282,6.17691971648,6.18377946819,0.0,1.71690878351,-0.547799750685,4.87309814912,-0.1350349539,-0.039602987916,0.0,468.1147290326319,467.89964149833224,468.04283124300014,468.9931087090615
2.700000000000002,1.76495551468,-0.196646098149,17.4857907336,6.1686491787,6.18139999371,0.0,1.78528792937,-0.624023648306,4.98115038466,-0.144141111014,-0.0397679468027,0.0,465.5603864175618,465.54676022997273,465.1862258991932,464.45575020044515
2.760000000000002,1.87410180407,-0.236454142788,17.7872879394,6.16010678553,6.17898280827,0.0,1.85309143495,-0.703713045119,5.06815640967,-0.13905683307,-0.0413437963726,0.0,459.81080398960654,459.68515113304403,460.31934066144845,460.70343296101794
2.820000000000002,1.98690560601,-0.280676010178,18.0896761821,6.15197446328,6.17657695805,0.0,1.90722347362,-0.771018530724,5.01152490957,-0.129302612537,-0.0377152848294,0.0,413.39602398693023,413.714730311708,415.6736943674957,416.5093595677455
2.880000000000002,2.10345300485,-0.329633754898,18.3929151232,6.14399728662,6.17434835658,0.0,1.97783671854,-0.861622976214,5.09582742427,-0.141480592422,-0.0360236168043,0.0,460.8065691435575,460.93970632678554,460.5328965715717,459.552761166394
2.940000000000002,2.22422951888,-0.384131050588,18.7007655066,6.13611522336,6.17160520147,0.0,2.0481927364,-0.95568392583,5.16528317361,-0.116401554048,-0.0854859012088,0.0,460.3086786084402,456.37515721523505,454.9430098134589,456.9311261540969
3.000000000000002,2.34899937427,-0.444044294278,19.0102264053,6.1285831119,6.16704420781,0.0,2.11118634772,-1.04201628661,5.1498846409,-0.158638915303,-0.0617731505852,0.0,430.2321791674414,432.2305627380603,432.8844519919039,429.29845628809727
3.0600000000000023,2.47724878574,-0.508783248475,19.3156150678,6.11920440197,6.16349618402,0.0,2.16407312732,-1.11667315677,5.03003585395,-0.152027671243,-0.0543199955593,0.0,394.73368158586595,395.41807210883314,395.72075743080836,396.30256645758186
3.1200000000000023,2.60924819182,-0.578859407501,19.6181356872,6.11034662353,6.16003605772,0.0,2.23615335727,-1.21996949794,5.0535533229,-0.140040766522,-0.0653831456272,0.0,444.5475901666362,443.637639913598,442.99481594776705,443.95895254643057
3.1800000000000024,2.74567356677,-0.655350284239,19.9223521926,6.10186650417,6.15604876508,0.0,2.31165818346,-1.33044662793,5.08649112099,-0.144055639296,-0.0686882745172,0.0,447.294350081423,447.0217996360472,448.54325468945433,448.19861083277635
3.2400000000000024,2.88662084903,-0.738519024332,20.2279134306,6.09322754878,6.15260799997,0.0,2.38685719237,-1.44257173327,5.09845993368,-0.143837062749,-0.0410399895037,0.0,440.53199066281974,442.81010975220306,442.54103126144537,442.53957314949804
3.3000000000000025,3.03234470957,-0.828879897558,20.5357464314,6.0848441968,6.14977011223,0.0,2.47075561535,-1.57018752057,5.16194853403,-0.13256161047,-0.064328940811,0.0,460.881135515896,459.03501887690663,458.5324436091702,459.40992249731414
3.3600000000000025,3.18277188863,-0.92649438722,20.8445536407,6.07734387936,6.14554236853,0.0,2.54377747342,-1.68425997205,5.1313871931,-0.113071581392,-0.0870066631167,0.0,432.1565525863107,430.2362038413737,428.9500893700797,430.58727281976707
3.4200000000000026,3.33765310172,-1.03108159879,21.151512715,6.07061494371,6.14018538137,0.0,2.61933137271,-1.80252951386,5.10031756349,-0.110366248403,-0.0942725561029,0.0,430.10011260504325,429.47719379077387,431.84966023668557,432.06627848959204
3.4800000000000026,3.49683986848,-1.14241967376,21.4544546882,6.06379223108,6.13435237952,0.0,2.68732134657,-1.90929069052,4.99783152561,-0.121413265694,-0.103867115287,0.0,407.36010707783134,406.4919435217939,407.14910661065153,406.1463940103611
3.5400000000000027,3.66071642393,-1.26103334766,21.7546262795,6.05614056129,6.12765819926,0.0,2.77572545428,-2.0450920478,5.00732133828,-0.143987817506,-0.135067991164,0.0,445.85355937852705,443.2848636131902,446.12290715167535,444.2602414836558
3.6000000000000028,3.83064174075,-1.38882772425,22.0591359505,6.0472761666,6.11924946086,0.0,2.88916356478,-2.215418144,5.14162625134,-0.156548656551,-0.152952633364,0.0,486.0381112781578,484.6789443062185,485.7527884463756,484.7911761741345
3.660000000000003,4.00625702079,-1.52520211065,22.3640542648,6.03802676525,6.11051550741,0.0,2.96533240624,-2.33111167742,5.02229452609,-0.149762364919,-0.133849137655,0.0,404.24525055959157,405.94103923241846,404.6507006688641,405.23627576715825
3.720000000000003,4.18730983524,-1.66969164368,22.665895098,6.02903558852,6.10286231038,0.0,3.07036173612,-2.48590269051,5.03826413059,-0.150034498658,-0.117265104272,0.0,450.8231959922622,452.1467036848049,451.54732121481743,451.50464027790423
